id,name,type,category,city,description,heat_score,rating_score,tag_json,cover_url,status,created_at,lng_lat
657,北京乡间情趣园,scenic,农业观光,北京市,乡间情趣园怀柔位于县城北六千米的雁栖镇范各庄村，占地75公顷。,3.4,4.7,农业观光|休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0905/20160905041628954.jpg,1,,
658,大榛峪长城,scenic,历史古迹,北京市,大榛峪位于怀柔渤海镇的北面、响水湖风景区的门口，总面积18平方公里，其中山林面积11500亩，是集长城、古洞、山川、泉潭、飞瀑于一体的天然锦秀谷。,8.4,4.6,世界遗产|摄影打卡|登山徒步|长城段,https://r1.visitbeijing.com.cn/vbj-s/2021/0924/20210924170610181.jpg,1,,
659,东方普罗旺斯薰衣草庄园,scenic,度假休闲,北京市,东方普罗旺斯薰衣草庄园种植大面积薰衣草，再现大片浪漫花海，以达到情感上的共鸣，给游客带来愉悦放松、释放自我、寻找浪漫的感受。,1.9,4.8,观光庄园|薰衣草|花海|摄影打卡,https://r1.visitbeijing.com.cn/vbj-s/2016/0818/20160818103230778.png,1,,
660,中影基地,scenic,文化艺术空间,北京市,中国电影集团公司(简称“中影集团”)是经国务院批准，于1999年由原中国电影公司、北京电影制片厂、中国儿童电影制片厂、中国电影合作制片公司、中国电影器材公司、电影卫星频道节目中心、北京电影洗印录像技术厂、华韵影视光盘有限责任公司等8家单位组成，是以影视产业为依托，多种产业综合发展的国内一流的大型电影集团。,3,4.7,影视基地|文化体验,https://r1.visitbeijing.com.cn/vbj-s/2016/0816/20160816034304702.png,1,,
661,京螺山庄,scenic,度假休闲,北京市,红螺基地京螺山庄山清水秀，坏境优美，是一家集餐饮住宿，娱乐会议，真人CS野战对抗，拓展培训为一体的大型度假村，还有好玩的篝火晚会。,7.9,4.6,住宿服务|酒店,https://r1.visitbeijing.com.cn/vbj-s/2016/0816/20160816032417268.png,1,,
662,北京摩崖石刻自然风景区,scenic,历史古迹,北京市,是集历史仿古、摩崖石刻、山水生态 酒店服务为一体的自然风景区。,1.6,3.6,历史遗迹|文化遗产|石刻艺术,https://r1.visitbeijing.com.cn/vbj-s/2016/0801/20160801052907793.jpg,1,,
663,凯创牡丹园,scenic,城市公园,北京市,凯创牡丹园是北方最大的集牡丹、芍药于一体的观赏园区。,6.6,4.8,花园|赏花|植物观赏,https://r1.visitbeijing.com.cn/vbj-s/2016/0725/20160725113445411.png,1,,
664,皇后镇休闲度假区,scenic,度假休闲,北京市,皇后镇休闲度假社区位于怀柔区雁栖镇北湾村，距下庄路口往北40公里处;社区规划总用地18.42公顷，总建筑面积约为10万㎡。,3,4.7,休闲度假|住宿|度假村,https://r1.visitbeijing.com.cn/vbj-s/2016/0704/20160704102917358.jpg,1,,
665,北京雁栖湖国际会展中心,scenic,博物馆/展览馆,北京市,北京雁栖湖国际会展中心是集会议、展览、餐饮、酒店、综合配套服务于一体的综合型会展场馆。,4.9,3.8,会展中心|会展|商务|休闲度假,https://r1.visitbeijing.com.cn/vbj-s/2016/0418/20160418022002760.jpg,1,,
666,城南公园,scenic,城市公园,北京市,绿化以中国古典园林与欧式造园艺术相结合，铺种大面积草坪和植物色块，配植各种宿根花卉造型，草坪上点缀雕塑小品。,1.2,4.1,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2015/0911/20150911043326944.jpg,1,,
667,迎宾环岛公园,scenic,城市公园,北京市,绿化以中国古典园林与欧式造园艺术相结合，铺种大面积草坪和植物色块，配植各种宿根花卉造型，草坪上点缀雕塑小品。,2.4,4.5,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2015/0911/20150911041931667.jpg,1,,
668,蓝天牧场,scenic,农业观光,北京市,蓝天牧场富有趣味性、互动性、竞技性和实效性，挑战心灵、回归自然，是团队建设、亲友聚会、家庭周游的好去处。,5.1,4.5,牧场|农业观光|亲子互动,https://r1.visitbeijing.com.cn/vbj-s/2015/0906/20150906024347123.jpg,1,,
669,京北第一漂,scenic,自然景区,北京市,漂流最有名的地段是北京的“雅鲁藏布大峡谷”，这里漂流的感觉，如是著名的三峡之行。,1.9,4.7,观光景点,https://r1.visitbeijing.com.cn/vbj-s/2015/0824/20150824045328184.jpg,1,,
670,灵慧山旅游风景区,scenic,自然景区,北京市,灵慧山旅游风景区，有“寂静山乡、佛门净土，世外仙境、梦幻天堂”之美誉。是您远离城市喧嚣，回归山野田园，寻幽览胜探古，怡情益智，参禅礼佛的首选之地,5,3.6,山地风光|自然景观,https://r1.visitbeijing.com.cn/vbj-s/2016/0320/20160320054503194.jpg,1,,
671,凤山百果园,scenic,农业观光,北京市,既有特色名果尜尜枣，又有受人喜爱的树莓、草莓、北山大扁杏仁和纸皮核桃等干鲜果品,2.4,3.7,亲子互动|农业观光|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2013/0506/20130506110646690.jpg,1,,
672,第四次世界妇女大会纪念公园,scenic,城市公园,北京市,公园设计坚持“以人为本，以绿为主，以水为线，以史为魂”的指导思想。,2.5,3.8,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2013/0418/20130418033002701.jpg,1,,
673,五龙潭原始森林景区,scenic,森林/湿地公园,北京市,因受高海拔和森林气候的影响，夏季气候清凉，北京周边自驾游，逃离了城市的喧嚣和烦躁，充分享受夏季“拥被而眠”的惬意,1.8,4.7,亲水|森林公园|水域风光|自然生态,https://r1.visitbeijing.com.cn/vbj-s/2013/0321/20130321030722598.jpg,1,,
674,北京鳞龙山自然风景区,scenic,自然景区,北京市,鳞龙山峰崖高耸，花岗岩石林挺拔壮观，堪称华北一绝。也是攀岩活动的最佳场所。,3.4,3.5,山地风光|自然景观,https://r1.visitbeijing.com.cn/vbj-s/2013/0321/20130321020058302.jpg,1,,
675,国家中影数字制作基地,scenic,文化艺术空间,北京市,一个以影视前后期制作为核心，将影视拍摄、声音录制、数字制作、动漫、设备租赁、光盘生产等众多种功能融为一体的电影生产工厂。,3.4,3.6,影视基地|文化体验,https://r1.visitbeijing.com.cn/vbj-s/2013/0321/20130321113710665.jpg,1,,
676,星美今晟影视城景区,scenic,主题乐园,北京市,星美今晟影视城紧邻中影基地，据介绍是我国北方最大的影视制作基地，近千余部影视剧曾在这里拍摄,1.3,4,影视基地|文化体验,https://r1.visitbeijing.com.cn/vbj-s/2013/0321/20130321102454388.jpg,1,,
677,北京红螺湖鸟岛,scenic,自然景区,北京市,以各种珍惜鸟类观赏为主要内容；以休闲、环保、科普、康体为主题；以参与、趣味、吃、住、玩为特色的旅游度假休闲场所。,3.8,4.4,休闲垂钓|水域风光|自然景观,https://r1.visitbeijing.com.cn/vbj-s/2013/0320/20130320054718518.jpg,1,,
678,北京老爷车博物馆,scenic,博物馆/展览馆,北京市,北京老爷车博物馆位于扬宋镇的北京老爷车博物馆是一家私人独资汽车博物馆，也是迄今为止全球唯一一家以中国国产品牌汽车为主要藏品的博物馆。,2.2,4.7,博物馆,https://r1.visitbeijing.com.cn/vbj-s/2013/0320/20130320040706747.jpg,1,,
679,湖景水上乐园,scenic,主题乐园,北京市,湖景水上乐园的建筑设计及装修全部以加勒比风格为主线，匠心独具，使整个乐园充满了热带风情。水质优良是乐园的一大特征。,3.2,3.8,休闲垂钓|水域风光|自然景观,https://r1.visitbeijing.com.cn/vbj-s/2013/0320/20130320032022868.jpg,1,,
680,北京紫云山,scenic,自然景区,北京市,泥土与绿草的芬芳带你走进春天的世界，沿途各种各样叫不出名字的野花扑面而来，在雾气蒙蒙的林间隐隐显露出的是一座座秀美的山峰。,1.2,4.5,山地风光|自然景观,https://r1.visitbeijing.com.cn/vbj-s/2013/0320/20130320023202439.jpg,1,,
681,北京怀柔水库,scenic,自然景区,北京市,山清水秀的怀柔水库于1958年建成。坐落在怀柔城西侧，群山环抱，拥有万亩水面，库容9670万立方米。,2.8,4.2,休闲垂钓|水域风光|自然景观,https://r1.visitbeijing.com.cn/vbj-s/2013/0107/20130107092949372.jpg,1,,
682,北京鹅和鸭农庄风景区,scenic,自然景区,北京市,与大自然的零距离接触，呼吸清新的空气，树荫下的康体活动，夜间的篝火、卡拉OK、现场乐队……。,3.1,4.4,亲子互动|农业观光|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2015/0730/20150730031324124.jpg,1,,
683,崎峰山国家森林公园,scenic,森林/湿地公园,北京市,巍巍山川延续着千年的山是灵气，梦幻般掩映着这多变山川的秀、丽、奇、险，如重彩泼墨，云蒸霞绕。,1.2,4.5,森林公园|自然生态,https://r1.visitbeijing.com.cn/vbj-s/2012/1207/20121207035241736.jpg,1,,
684,飞腾影视城,scenic,主题乐园,北京市,《大宅门》、《铁齿铜牙纪晓岚》等100多部影视剧曾在这里拍摄，影视界明星是这里的常客。,4.2,4.1,影视基地|文化体验,https://r1.visitbeijing.com.cn/vbj-s/2012/1207/20121207055556660.jpg,1,,
685,红螺慧缘谷,scenic,自然景区,北京市,景区适合休闲游，台阶路居多，大人小孩都可以游玩，景区主要以庵和寺为主，是静修的地方，很安静。,2.2,4.2,山地风光|自然景观,https://r1.visitbeijing.com.cn/vbj-s/2012/1207/20121207054336779.jpg,1,,
686,天池峡谷风景区,scenic,自然景区,北京市,天池峡谷三季有花，四季有景。春赏山花浪漫，夏观飞瀑流泉，秋采果实累累，冬觅冰瀑神奇。,1.5,4.2,亲水|山地风光|水域风光|自然景观,https://r1.visitbeijing.com.cn/vbj-s/2016/0526/20160526115137652.jpg,1,,
687,九眼楼自然风景区,scenic,历史古迹,北京市,为万里长城之上建筑规模最大、规格最高的敌楼。现已开发为“九眼楼长城自然风景区”对游人开放。,8.3,3.9,世界遗产|摄影打卡|登山徒步|长城段,https://r1.visitbeijing.com.cn/vbj-s/2015/0512/20150512052326601.jpg,1,,
688,怀北国际汽车营地,scenic,度假休闲,北京市,"“汽车+帐篷”更便捷更时尚的度假方式,音乐、啤酒、阳光、美味一个都不能少，让我们的露营更自由、更奔放！",2.2,3.8,露营公园|户外休闲|自然体验,https://r1.visitbeijing.com.cn/vbj-s/2012/1208/20121208014342195.jpg,1,,
689,北京香草世界薰衣草庄园,scenic,度假休闲,北京市,和亲人、朋友一起走过薰衣草田，同坐花海秋千，或在此与心仪之人邂逅，别有一番浪漫！,2.2,4.2,观光庄园|薰衣草|花海|摄影打卡,https://r1.visitbeijing.com.cn/vbj-s/2012/1208/20121208025634613.jpg,1,,
690,虹鳟鱼一条沟,scenic,自然景区,北京市,既能玩得很high又可以吃得很爽。,4.9,4.2,山地风光|自然景观,https://r1.visitbeijing.com.cn/vbj-s/2012/1208/20121208024920760.jpg,1,,
691,龙潭涧,scenic,自然景区,北京市,"水美、山美、林美,可与三峡之游相媲美。",2.1,4.1,亲水|水域风光,https://r1.visitbeijing.com.cn/vbj-s/2012/1208/20121208023744266.jpg,1,,
692,北京怀北国际滑雪场,scenic,体育场馆,北京市,独具现代建筑风格的综合楼、雪具店与长城遥遥相对；餐厅、咖啡厅、芬兰木屋别墅、更添欧洲滑雪小镇风情。,9.4,4,体育场馆|冬季运动|滑雪|运动健身,https://r1.visitbeijing.com.cn/vbj-s/2016/1118/20161118041150397.jpg,1,,
693,箭扣长城,scenic,历史古迹,北京市,这里长城多修于险峰断崖之上，雄奇峻峭，气势恢宏，走势极富变化和韵律，是长城摄影的热点,9.5,4.3,世界遗产|摄影打卡|登山徒步|长城段,https://r1.visitbeijing.com.cn/vbj-s/2021/0928/20210928172424815.jpg,1,,
694,濂泉响谷自然风景区,scenic,自然景区,北京市,景区以谷取景，以山造势，以水得趣，以人生情。谷中流水飞泻，瀑布从天而降，四季泉水潺潺，回声不绝，故名濂泉响谷。,1.3,3.6,亲水|山地风光|水域风光|自然景观,https://r1.visitbeijing.com.cn/vbj-s/2012/1211/20121211094701979.jpg,1,,
695,乐翻了运动生态园,scenic,主题乐园,北京市,乐翻了运动生态园坐落在北京市朝阳区孙河乡顺黄路77号，离望京中心地带不过二十分钟的车程，拥有充裕的空间资源、便捷的交通条件的双重优势。,7.9,3.6,观光景点|亲子互动|农业观光|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2018/0110/20180110043222431.png,1,,
696,世纪喷泉广场,scenic,城市公园,北京市,世纪喷泉广场位于礼花广场东北侧，南北长200米，东西宽80米，占地2万平方米，吸收了法国、意大利和美国等国的艺术构思和技术建造而成。,4.1,4,公共活动空间|城市广场,https://r1.visitbeijing.com.cn/vbj-s/2017/0830/20170830045011586.jpg,1,,
697,北京金台艺术馆,scenic,文化艺术空间,北京市,金台艺术馆是由全国政协委员、著名艺术家袁熙坤先生集资创建的，1997年6月30日正式开馆，是创建最早也是迄今国内最大的民间艺术博物馆。金台艺术馆坐落于北京市朝阳公园水碓湖畔，外型呈典雅之五台状，又邻八景之一“金台夕照”，遂定名为“金台”。,5.5,4.8,文创园区|美术馆/艺术馆|艺术展览,https://r1.visitbeijing.com.cn/vbj-s/2017/0516/20170516061751345.jpg,1,,
698,妙有艺术,scenic,文化艺术空间,北京市,妙有艺术MOUart由习却女士创建于2010年，位于北京798创意广场（近歌德学院）。,2.8,4.8,文创园区|美术馆/艺术馆|当代艺术|画廊,https://r1.visitbeijing.com.cn/vbj-s/2017/0516/20170516060942898.jpg,1,,
699,口述历史博物馆,scenic,博物馆/展览馆,北京市,口述历史博物馆，是经过历史老人口述的历史所整理修建的博物馆。,3.7,4.7,博物馆|历史文化,https://r1.visitbeijing.com.cn/vbj-s/2017/0516/20170516060324279.jpg,1,,
700,佛像文化艺术馆,scenic,文化艺术空间,北京市,觉得佛教文化艺术馆2011年在北京国贸郎园Vintage创意文化园区成立，隶属于视袭国际文化投资集团，集团旗下包括视袭影视、视袭国际传播机构、视袭音乐、觉得佛教文化艺术中心四家子公司。,3.4,4.4,文创园区|美术馆/艺术馆|艺术展览,https://r1.visitbeijing.com.cn/vbj-s/2017/0516/20170516055831143.jpg,1,,
701,福海文博园,scenic,文化艺术空间,北京市,福海文博园，2012年5月竣工。建筑面积12000平米，由企业家曹俭斥资兴建，国际化艺术交流平台，传播先进文化，是一个集展示、研讨、交流和教育的综合型文化产业基地。,3.3,4,观光景点,https://r1.visitbeijing.com.cn/vbj-s/2017/0516/20170516055158580.jpg,1,,
702,大韵堂美术馆,scenic,文化艺术空间,北京市,大韵堂美术馆是大韵堂艺术机构重要的学术平台，具有强大的艺术专业力量和学术研究基础，主要关注于国画、油画、版画、雕塑、陶瓷等专业方向,1.5,4.2,文创园区|美术馆/艺术馆|艺术展览,https://r1.visitbeijing.com.cn/vbj-s/2017/0516/20170516053658586.jpg,1,,
703,元典美术馆,scenic,文化艺术空间,北京市,北京“元典美术馆”的前身是2008年8月由谷燕女士创办的“元艺术中心”。2010年3月取得北京市民营非企业机构法人资格后正式更名为元典美术馆。开馆至今已成功举办了《文化之后的文化》、《春分》、《伟大的天上的抽象》、《反刍》等二十余个极具影响力的展览以及各类文化活动。,4.4,3.5,文创园区|美术馆/艺术馆|艺术展览,https://r1.visitbeijing.com.cn/vbj-s/2017/0516/20170516051433424.jpg,1,,
704,艺·凯旋艺术空间,scenic,文化艺术空间,北京市,凯旋艺术机构位于北京798艺术区内，以收藏和展示当代艺术品为主，通过展览、展示，链接当代杰出的艺术家及喜爱当代艺术收藏的海内外藏家及爱好者，致力于系统的收藏、整理、规范当代艺术家的作品，经纪推广优秀的中青年艺术家。,1.3,4.4,文创园区|美术馆/艺术馆|艺术展览,https://r1.visitbeijing.com.cn/vbj-s/2017/0515/20170515065256316.jpg,1,,
705,方圆美术馆,scenic,文化艺术空间,北京市,方圆美术馆成立于2007年，系一家秉承传承高雅艺术，凝聚精华，传递正能量，推广国内外艺术为宗旨及创想理念的专业文化传媒机构。 2014年方圆美术馆入驻北京着名的798艺术区，位于中二街D06区域，占地618平方米，环境优美，格调高雅。,3.1,4.6,文创园区|美术馆/艺术馆|艺术展览,https://r1.visitbeijing.com.cn/vbj-s/2017/0515/20170515064645850.jpg,1,,
